Date,Open,Close,High,Low,Volume
24-Dec-18,148.149994,146.830002,151.550003,146.589996,37169200
26-Dec-18,148.300003,157.169998,157.229996,146.720001,58582500
27-Dec-18,155.839996,156.149994,156.770004,150.070007,53117100
28-Dec-18,157.5,156.229996,158.520004,154.550003,42291400
31-Dec-18,158.529999,157.740005,159.360001,156.479996,35003500
2-Jan-19,154.889999,157.919998,158.850006,154.229996,37039700
3-Jan-19,143.979996,142.190002,145.720001,142,91312200
4-Jan-19,144.529999,148.259995,148.550003,143.800003,58607100
7-Jan-19,148.699997,147.929993,148.830002,145.899994,54777800
8-Jan-19,149.559998,150.75,151.820007,148.520004,41025300
9-Jan-19,151.289993,153.309998,154.529999,149.630005,45099100
10-Jan-19,152.5,153.800003,153.970001,150.860001,35780700
11-Jan-19,152.880005,152.289993,153.699997,151.509995,27023200
14-Jan-19,150.850006,150,151.270004,149.220001,32439200
15-Jan-19,150.270004,153.070007,153.389999,150.050003,28710900
16-Jan-19,153.080002,154.940002,155.880005,153,30569700
17-Jan-19,154.199997,155.860001,157.660004,153.259995,29821200
18-Jan-19,157.5,156.820007,157.880005,155.979996,33751000
22-Jan-19,156.410004,153.300003,156.729996,152.619995,30394000
23-Jan-19,154.149994,153.919998,155.139999,151.699997,23130600
24-Jan-19,154.110001,152.699997,154.479996,151.740005,25441500
25-Jan-19,155.479996,157.759995,158.130005,154.320007,33535500
28-Jan-19,155.789993,156.300003,156.330002,153.660004,26192100
29-Jan-19,156.25,154.679993,158.130005,154.110001,41587200
30-Jan-19,163.25,165.25,166.149994,160.229996,61109800
31-Jan-19,166.110001,166.440002,169,164.559998,40739600
1-Feb-19,166.960007,166.520004,168.979996,165.929993,32668100
4-Feb-19,167.410004,171.25,171.660004,167.279999,31495500
5-Feb-19,172.860001,174.179993,175.080002,172.350006,36101600
6-Feb-19,174.649994,174.240005,175.570007,172.850006,28239600
7-Feb-19,172.399994,170.940002,173.940002,170.339996,31741700
8-Feb-19,168.990005,170.410004,170.660004,168.419998,23820000
11-Feb-19,171.050003,169.429993,171.210007,169.25,20993400
12-Feb-19,170.100006,170.889999,171,169.699997,22283500
13-Feb-19,171.389999,170.179993,172.479996,169.919998,22490200
14-Feb-19,169.710007,170.800003,171.259995,169.380005,21835700
15-Feb-19,171.25,170.419998,171.699997,169.75,24626800
19-Feb-19,169.710007,170.929993,171.440002,169.490005,18972800
20-Feb-19,171.190002,172.029999,173.320007,170.990005,26114400
21-Feb-19,171.800003,171.059998,172.369995,170.300003,17249700
22-Feb-19,171.580002,172.970001,173,171.380005,18913200
25-Feb-19,174.160004,174.229996,175.869995,173.949997,21873400
26-Feb-19,173.710007,174.330002,175.300003,173.169998,17070200
27-Feb-19,173.210007,174.869995,175,172.729996,27835400
28-Feb-19,174.320007,173.149994,174.910004,172.919998,28215400
1-Mar-19,174.279999,174.970001,175.149994,172.889999,25886200
4-Mar-19,175.690002,175.850006,177.75,173.970001,27436200
5-Mar-19,175.940002,175.529999,176,174.539993,19737400
6-Mar-19,174.669998,174.520004,175.490005,173.940002,20810400
7-Mar-19,173.869995,172.5,174.440002,172.020004,24796400
8-Mar-19,170.320007,172.910004,173.070007,169.5,23999400
11-Mar-19,175.490005,178.899994,179.119995,175.350006,32011000
12-Mar-19,180,180.910004,182.669998,179.369995,32467600
13-Mar-19,182.25,181.710007,183.300003,180.919998,31032500
14-Mar-19,183.899994,183.729996,184.100006,182.559998,23579500
15-Mar-19,184.850006,186.119995,187.330002,183.740005,39042900
18-Mar-19,185.800003,188.020004,188.389999,185.789993,26219800
19-Mar-19,188.350006,186.529999,188.990005,185.919998,31646400
20-Mar-19,186.229996,188.160004,189.490005,184.729996,31035200
21-Mar-19,190.020004,195.089996,196.330002,189.809998,51034200
22-Mar-19,195.339996,191.050003,197.690002,190.779999,42407700
25-Mar-19,191.509995,188.740005,191.979996,186.600006,43845300
26-Mar-19,191.660004,186.789993,192.880005,184.580002,49800500
27-Mar-19,188.75,188.470001,189.759995,186.550003,29848400
28-Mar-19,188.949997,188.720001,189.559998,187.529999,20780400
29-Mar-19,189.830002,189.949997,190.080002,188.539993,23564000
1-Apr-19,191.639999,191.240005,191.679993,188.380005,27862000
2-Apr-19,191.089996,194.020004,194.460007,191.050003,22765700
3-Apr-19,193.25,195.350006,196.5,193.149994,23271800
4-Apr-19,194.789993,195.690002,196.369995,193.139999,19114300
5-Apr-19,196.449997,197,197.100006,195.929993,18526600
8-Apr-19,196.419998,200.100006,200.229996,196.339996,25881700
9-Apr-19,200.320007,199.5,202.850006,199.229996,35768200
10-Apr-19,198.679993,200.619995,200.740005,198.179993,21695300
11-Apr-19,200.850006,198.949997,201,198.440002,20900800
12-Apr-19,199.199997,198.869995,200.139999,196.210007,27760700
15-Apr-19,198.580002,199.229996,199.850006,198.009995,17536600
16-Apr-19,199.460007,199.25,201.369995,198.559998,25696400
17-Apr-19,199.539993,203.130005,203.380005,198.610001,28906800
18-Apr-19,203.119995,203.860001,204.149994,202.520004,24195800
22-Apr-19,202.830002,204.529999,204.940002,202.339996,19439500
23-Apr-19,204.429993,207.479996,207.75,203.899994,23323000
24-Apr-19,207.360001,207.160004,208.479996,207.050003,17540600
25-Apr-19,206.830002,205.279999,207.759995,205.119995,18543200
26-Apr-19,204.899994,204.300003,205,202.119995,18649100
29-Apr-19,204.399994,204.610001,205.970001,203.860001,22204700
30-Apr-19,203.059998,200.669998,203.399994,199.110001,46534900
1-May-19,209.880005,210.520004,215.309998,209.229996,64827300
2-May-19,209.839996,209.149994,212.649994,208.130005,31996300
3-May-19,210.889999,211.75,211.839996,210.229996,20892400
6-May-19,204.289993,208.479996,208.839996,203.5,32443100
7-May-19,205.880005,202.860001,207.419998,200.830002,38763700
8-May-19,201.899994,202.899994,205.339996,201.75,26339500
9-May-19,200.399994,200.720001,201.679993,196.660004,34908600
10-May-19,197.419998,197.179993,198.850006,192.770004,41208700
13-May-19,187.710007,185.720001,189.479996,182.850006,57430600
14-May-19,186.410004,188.660004,189.699997,185.410004,36529700
15-May-19,186.270004,190.919998,191.75,186.020004,26544700
16-May-19,189.910004,190.080002,192.470001,188.839996,33031400
17-May-19,186.929993,189,190.899994,186.759995,32879100
20-May-19,183.520004,183.089996,184.350006,180.279999,38612300
21-May-19,185.220001,186.600006,188,184.699997,28364800
22-May-19,184.660004,182.779999,185.710007,182.550003,29748600
23-May-19,179.800003,179.660004,180.539993,177.809998,36529700
24-May-19,180.199997,178.970001,182.139999,178.619995,23714700
28-May-19,178.919998,178.229996,180.589996,177.910004,27948200
29-May-19,176.419998,177.380005,179.350006,176,28481200
30-May-19,177.949997,178.300003,179.229996,176.669998,21218400
31-May-19,176.229996,175.070007,177.990005,174.990005,27043600
3-Jun-19,175.600006,173.300003,177.919998,170.270004,40396100
4-Jun-19,175.440002,179.639999,179.830002,174.520004,30968000
5-Jun-19,184.279999,182.539993,184.990005,181.139999,29773400
6-Jun-19,183.080002,185.220001,185.470001,182.149994,22526300
7-Jun-19,186.509995,190.149994,191.919998,185.770004,30684400
10-Jun-19,191.809998,192.580002,195.369995,191.619995,26220900
11-Jun-19,194.860001,194.809998,196,193.600006,26932900
12-Jun-19,193.949997,194.190002,195.970001,193.389999,18253200
13-Jun-19,194.699997,194.149994,196.789993,193.600006,21674600
14-Jun-19,191.550003,192.740005,193.589996,190.300003,18761500
17-Jun-19,192.899994,193.889999,194.960007,192.169998,14669100
18-Jun-19,196.050003,198.449997,200.289993,195.210007,26551000
19-Jun-19,199.679993,197.869995,199.880005,197.309998,21124200
20-Jun-19,200.369995,199.460007,200.610001,198.029999,21514000
21-Jun-19,198.800003,198.779999,200.850006,198.149994,47800600
24-Jun-19,198.539993,198.580002,200.160004,198.169998,18220400
25-Jun-19,198.429993,195.570007,199.259995,195.289993,21070300
26-Jun-19,197.770004,199.800003,200.990005,197.350006,26067500
27-Jun-19,200.289993,199.740005,201.570007,199.570007,20899700
28-Jun-19,198.679993,197.919998,199.5,197.050003,31110600
